X,Y,kind
-0.20377901662738673,-4.356537606073902,location_marker_a
-0.20747087018080324,4.309288938877144,location_marker_b
-0.6406885493891408,0.18349350301413825,weed
-0.00740802628118864,-1.32673412699477,weed
-0.14964558878222656,0.6854695849948822,weed
0.7894722145113304,-0.4676111391512716,weed
0.6447344766047589,0.9658787181169592,weed
-0.2378976250350302,0.8110135490032695,litter
1.7547123182838718,0.8511821986613701,litter
-0.27364486921277287,-0.5845229574772015,litter
-0.6902770424588169,-0.09075590822982105,litter
0.9906462795667288,-0.6238758778464331,litter
-2.4708772954363485,-1.8733805554900527,crop
-2.4444550832110297,-1.6883895569277918,crop
-2.461345709148347,-1.5243481350852632,crop
-2.461995871515337,-1.370639297030576,crop
-2.455880799775093,-1.2060342154409311,crop
-2.4492904823660266,-1.0432170036901995,crop
-2.453480257755337,-0.8698977436338856,crop
-2.452089336841285,-0.6844503957477314,crop
-2.4392346460494148,-0.506958363738052,crop
-2.4557668574424256,-0.38106652381724493,crop
-2.4503596318051475,-0.23071898229632748,crop
-2.4726131628463985,-0.034063093400810915,crop
-2.459215943722136,0.11178680282065868,crop
-2.46678894194006,0.23787188258593017,crop
-2.460718424712322,0.4226115908052769,crop
-2.438511665889739,0.563988922886807,crop
-2.4570109987959103,0.7167194108274945,crop
-2.439017780821307,0.900485549252139,crop
-2.4429753110549264,1.0659528496114197,crop
-2.4628106319559153,1.2427703182701495,crop
-2.442444929579926,1.401546670330462,crop
-2.4486434165618722,1.575278753203483,crop
-2.4613218056836565,1.7572885712114492,crop
-1.7226885227338975,-1.8209045494969978,crop
-1.6981147346208685,-1.6970187561950376,crop
-1.716632576931568,-1.5521476177619609,crop
-1.7202741000626363,-1.4098373250510294,crop
-1.7133347837403055,-0.601500161355954,crop
-1.694367075215307,-0.47897997367974054,crop
-1.7154060745476656,-0.30535129625904267,crop
-1.717847773649309,-0.17412121309630468,crop
-1.7061706283113591,0.030210321194820047,crop
-1.7141838691089586,0.19828881577464397,crop
-1.7149362677015227,0.33810189621547504,crop
-1.7202200051416299,0.4972167859350404,crop
-1.7074662739292534,0.6717933860787534,crop
-1.704671173732915,0.8630680191047161,crop
-1.7252088534606724,1.0126741674919284,crop
-1.722175226360609,1.1767147920499417,crop
-1.7152681104143015,1.3283903193197153,crop
-1.6952967602207287,1.514979807222125,crop
-1.697056676478585,1.6583731284902075,crop
-1.709964599887161,1.8478073339096044,crop
-0.9542577253713648,-1.8362576833211255,crop
-0.940319604547245,-1.6670960484361608,crop
-0.9648330353314779,-1.5510150042391528,crop
-0.9413463200052864,-1.3593976071171836,crop
-0.9478330353234145,-1.226950402890514,crop
-0.9608567757579026,-1.0516528019090434,crop
-0.9357116489677669,-0.865775863067776,crop
-0.951427112925555,-0.7163976359695606,crop
-0.9616137180649159,-0.5392169689732066,crop
-0.9486379935156074,-0.41729306379450304,crop
-0.9626863376985914,-0.23604351850762362,crop
-0.945279911077377,-0.10460712827255213,crop
-0.9632728481607976,0.051653871077135385,crop
-0.958280759486776,0.20326469928243263,crop
-0.9537124677859184,0.3544326794664049,crop
-0.9684012679025497,0.5379849568864022,crop
-0.9517528779509931,0.6815619391206938,crop
-0.9649572820965623,0.8447509152342468,crop
-0.9571897301064839,0.9826003952801051,crop
-0.9486586531931064,1.1731019587857832,crop
-0.9615758330554333,1.3175065115183506,crop
-0.9598984886878014,1.4852722117595216,crop
-0.9543755420367225,1.6354738897080336,crop
-0.9530739686558324,1.8199357728604202,crop
-0.20320302369915055,-1.7173360362528427,crop
-0.19145688537712602,-1.5640894995403323,crop
-0.19344120122646313,-1.3786104613179453,crop
-0.19062717070140078,-1.2314416233313004,crop
-0.18898504187521514,-1.06802347621774,crop
-0.20621062647970423,-0.9173553346970305,crop
-0.20491917446543184,-0.7288283461463115,crop
-0.2018913728032815,-0.5720828497997373,crop
-0.2076701891140652,-0.42522376999051226,crop
-0.19203552635769772,-0.27970377341728614,crop
-0.18805580444825065,-0.14358357964890167,crop
-0.2047750103091125,-0.01324681117879499,crop
-0.20507496064160435,0.14431230755407654,crop
-0.18790495259454787,0.32322272173572075,crop
-0.18612555570388445,0.44379063001147123,crop
-0.1896623101577265,0.6044173582734799,crop
-0.21166524555229504,1.5518400833733343,crop
-0.19791668666326168,1.7067427774394641,crop
-0.18662112790472218,1.8627103330082027,crop
0.5456194296437616,-1.8562772554929006,crop
0.5398026836455995,-1.6870066350869668,crop
0.5438132876625578,-1.5289694460568994,crop
0.5313875232938806,-1.3488602237235736,crop
0.5589746092420443,-1.1980015001550082,crop
0.5311063093707283,-1.008502462131779,crop
0.5566628350843573,-0.5088598385886319,crop
0.5407369797464349,-0.3631469130865176,crop
0.5616247084563354,-0.21564441281997337,crop
0.5495691210657937,-0.06686500252173487,crop
