X,Y,kind
-3.977099814358332,-4.514350369558606,crop
-3.980353432824669,-4.3610576810664545,crop
-3.978555242210861,-4.1672975517073745,crop
-3.9927994792050674,-4.026161451665524,crop
-3.9713814233880695,-3.8918268623702152,crop
-3.9763912247317323,-3.687584152215995,crop
-3.977951233254387,-3.4916458366222796,crop
-3.9787665128374963,-3.334711573602466,crop
-3.996847533128259,-3.1700071284556546,crop
-3.970646720562246,-3.015902380248622,crop
-3.9732838569970057,-2.8794225053462155,crop
-3.974255645770664,-2.720458106670137,crop
-3.996981177597728,-2.268984854697196,crop
-3.9625122492021108,-2.1200000599038913,crop
-3.9968907767581046,-1.9423352735309938,crop
-3.9639020021977482,-1.8066557013605515,crop
-3.982153231600969,-1.6263643424088117,crop
-3.9985147641821808,-1.4362138526540638,crop
-3.9712438995697816,-1.2990775869462845,crop
-3.9716185425896864,-1.1610361131359044,crop
-3.96873488062854,-1.0070838609230064,crop
-4.001788865182354,-0.8580158457305483,crop
-3.995026511604135,-0.7192105350959223,crop
-3.975144585382344,-0.5285421277339518,crop
-3.9753821830408484,-0.35746858620858696,crop
-3.9769432156042113,-0.18524303426442454,crop
-4.001691424716953,0.022858387332333953,crop
-4.001822798886336,0.16646595548674217,crop
-3.9808485553499757,0.33518322418013774,crop
-3.997271044066351,0.48132060434897944,crop
-3.973582040408223,0.6312468278684923,crop
-3.96387775411226,0.7965095178577032,crop
-3.979466999403104,0.9616942922784645,crop
-3.9971362616863004,1.1138668041166349,crop
-3.9913360234520643,1.9701333564569565,crop
-3.9780080759526215,2.105333675924482,crop
-3.9819411594649448,2.239037283210991,crop
-3.9950704548252305,2.3865898168050097,crop
-3.997056933305186,2.5391589931362923,crop
-3.9962862169743776,2.6862025795530555,crop
-3.9726618984144104,2.819052386083978,crop
-3.9702007208286427,2.9987144736016957,crop
-3.983311927607614,3.176969861651011,crop
-3.9646617219216846,3.3366313991235743,crop
-3.979104519016272,3.5057163200531636,crop
-3.968812703496463,3.717080565671139,crop
-3.9952868987315515,3.8827348730901465,crop
-3.9843418017352596,4.0452269007323975,crop
-3.977175844930897,4.341828590314427,crop
-3.241921875818119,-4.4760717387701465,crop
-3.2446872685391486,-4.312679752916136,crop
-3.2299592068454923,-4.1423821523737265,crop
-3.2353096887088193,-3.9691264134661015,crop
-3.220007410007262,-3.8243821814604257,crop
-3.2346930867247217,-3.677462939137976,crop
-3.2468009132230713,-3.554406201826933,crop
-3.213519512642257,-2.9564284047832032,crop
-3.23251555230942,-2.7794087567766463,crop
-3.2462428108568355,-2.6447390963276853,crop
-3.2420783638388984,-2.506533478650236,crop
-3.2267414637946175,-2.3242479107423115,crop
-3.2408004125542416,-2.1490930124918948,crop
-3.2139292607717755,-2.017096144882464,crop
-3.241411405273683,-1.8483115543762523,crop
-3.2349785127303345,-1.6889163159516904,crop
-3.2262278830085678,-1.4942346399143402,crop
-3.241076495719522,-1.3666010306099934,crop
-3.2358989141702654,-1.1975518640456548,crop
-3.228780289093583,-1.0318094926359742,crop
-3.2248522846285184,-0.8998726309460078,crop
-3.2125053750208026,-0.7505779952530408,crop
-3.2425312978575156,-0.6111237821928489,crop
-3.2227842758005854,-0.4511495194713154,crop
-3.22740264709236,-0.27438810163160593,crop
-3.2497895241410677,-0.1110919902807451,crop
-3.2252765455258743,0.054577774223218446,crop
-3.242300569809734,0.2381678181242778,crop
-3.2395796724552244,0.3707135052511829,crop
-3.2153026033786163,0.5338621623596337,crop
-3.216404832483058,0.6872281549528306,crop
-3.2208856120642504,0.8261873274195753,crop
-3.251014912211543,0.9917767459547878,crop
-3.2358856170012955,1.1475969817290363,crop
-3.239449058400807,1.3365868400189185,crop
-3.234412064706698,1.6376125868233369,crop
