X,Y,kind
-1.378326981055145,-6.658452066040321,crop
-1.3809187376880856,-6.512937750285446,crop
-1.3962464043970502,-6.35403583654205,crop
-1.3633337502688634,-6.2076156682950945,crop
-1.363869934755384,-6.062773728614111,crop
-1.3732346096681476,-5.911544843623813,crop
-1.362806891801735,-5.745008169386991,crop
-1.3907544047842895,-5.626346684188795,crop
-1.3616764556059988,-5.500248507139926,crop
-1.383234338869885,-5.353354331804342,crop
-1.373376327669642,-5.203655007035338,crop
-1.4000835645751564,-5.052093032197809,crop
-1.3906893148684105,-4.8947027075824145,crop
-1.4410723298863282,-4.766623750280133,crop
-1.4537183005890122,-4.58586469383591,crop
-1.496009639008236,-4.404063836417975,crop
-1.5128879510112805,-4.252212107433111,crop
-1.5696342883519456,-4.098948067249599,crop
-1.6429305931190035,-3.966800158722631,crop
-1.6709540176147617,-3.822074484138009,crop
-1.74136890896095,-3.705760741039723,crop
-1.7881033344079809,-3.5461038827357787,crop
-1.8753800094382562,-3.412862979577232,crop
-1.9447641129610465,-3.264579329058376,crop
-1.9895203078657322,-3.1254171079459185,crop
-2.079243166642586,-2.986280248883605,crop
-2.159156268407303,-2.841404368822568,crop
-2.22615132500201,-2.698358630801069,crop
-2.2750589704875166,-2.551938497784902,crop
-2.3594854316691407,-2.4207497387971095,crop
-2.404014611560119,-2.2901926412415463,crop
-2.504029414722483,-2.1631815209860132,crop
-2.54521215026944,-1.997993800337536,crop
-2.6316014190258916,-1.8701256801497141,crop
-2.6702428435551706,-1.7523711911646904,crop
-2.7585281789870475,-1.5768798461357427,crop
-2.826940938897337,-1.4317104468028186,crop
-2.894913618790505,-1.2911960051034574,crop
-2.979964957381702,-1.1392121986806103,crop
-3.0392529853015597,-1.0282506020234878,crop
-3.089471035046876,-0.8725406599475276,crop
-3.1722220524267675,-0.7057089729790507,crop
-3.2263290087599286,-0.5599843869420411,crop
-3.3041309098249707,-0.39582497381655374,crop
-3.356767941141144,-0.24539544038434874,crop
-3.3748903902137224,-0.11488419740623797,crop
-3.4174422507545317,0.03483424830634978,crop
-3.46546208408129,0.17450984844280987,crop
-3.512121595423073,0.31802942796827877,crop
-3.5584255248132166,0.48093991138092657,crop
-3.5885465685100995,0.6017172775011019,crop
-3.6440984389119824,0.76400536946411,crop
-3.6871833499366646,0.9221527264078473,crop
-3.7351987142920944,1.0782573003531084,crop
-3.74867478164104,1.235849375183034,crop
-3.7970306491446886,1.3709405711134748,crop
-3.8092652206183395,1.5009855909726229,crop
-3.8420416337109273,1.6735863843707781,crop
-3.854318407164019,1.829126379285607,crop
-3.868554650154575,1.996076682731224,crop
-3.9108453843960134,2.1520017538742016,crop
-3.9316652339299014,2.2882386711501743,crop
-3.9406093611535153,2.4567353389250206,crop
-3.969520130787011,2.6230819934804144,crop
-3.962922781226118,2.801547826021756,crop
-3.989613578027695,2.9661910697016696,crop
-3.9785848857087824,3.1480383749480643,crop
-3.99164698959704,3.3075410885976178,crop
-4.005697592972089,3.441592260522163,crop
-3.991426006900245,3.59555216443123,crop
-4.0166424015328115,3.7459082872618543,crop
-3.999248612003794,3.9172788388781905,crop
-4.001762704035934,4.07154722118494,crop
-3.9924560902144632,4.211633906264608,crop
-3.9731405501344357,4.359802889390672,crop
-3.977948574323739,4.499692901896535,crop
-3.9496829613116144,4.673517941110005,crop
-3.9312021265142616,4.8442626420747485,crop
-3.9392248604670024,4.9655003844166385,crop
-3.8980615628609727,5.1563334748205305,crop
-3.88892711565712,5.305008214313207,crop
-3.8617788855859385,5.51002364874224,crop
-3.829079658032521,5.6480253956525255,crop
-3.796182070848629,5.794670499109388,crop
-3.7851585465923376,5.9244026382808075,crop
-3.7548364777575878,6.09453589992192,crop
-3.7146450763331025,6.290800393937142,crop
-3.657301557952403,6.428342982333841,crop
-3.636529208564464,6.582715980758116,crop
-0.6267933573055342,-6.658811624484,crop
-0.6097742242832629,-6.52425421610675,crop
-0.6383340650347558,-6.403161319061159,crop
-0.6330441074914526,-6.209288777768548,crop
-0.6171791105669953,-6.045240553217815,crop
-0.6467575661254608,-5.862696809707336,crop
-0.6395838262268412,-5.713183754186644,crop
-0.6103775358308758,-5.587752800816312,crop
-0.6333396586316855,-5.442336874719937,crop
-0.6370976285533607,-5.309004045724435,crop
-0.6404743617444484,-5.129759210639161,crop
-0.6478980650416797,-5.008867669361107,crop
-0.6515196801829668,-4.8409136431287845,crop
-0.6848540931502867,-4.6995858505679085,crop
-0.7056132047653816,-4.532010869153229,crop
-0.7261155810507698,-4.390139876173354,crop
-0.7573971406280702,-4.226034050374127,crop
-0.806630013280913,-4.083748153233773,crop
-0.8378518365009309,-3.925018152132616,crop
-0.8931178838954383,-3.7537820430686035,crop
-0.9819864704061918,-3.5937183608469465,crop
-1.0113069017303729,-3.477998347973814,crop
-1.096572154322799,-3.3197737874742663,crop
-1.164941799909613,-3.1299032931245416,crop
-1.2574003592570504,-2.9975265965106104,crop
-1.3027910586158935,-2.8691766869357345,crop
-1.3860317107320386,-2.7245642845415103,crop
-1.4529948023440085,-2.5712476790183594,crop
-1.4910833400416994,-2.4399179886374345,crop
-1.5838792499840166,-2.3132052687348956,crop
-1.6373985720227857,-2.1727185036015957,crop
-1.7236726172303825,-2.0440909235126625,crop
-1.7637041594426779,-1.879443894488677,crop
-1.8582121887344636,-1.7494406323408045,crop
-1.9351341358707872,-1.5981466242462288,crop
-2.0224901659669507,-1.4280495208740271,crop
-2.0843061424810063,-1.3055948421778325,crop
-2.144188457548262,-1.154361116609862,crop
-2.223191068899133,-1.0049710917554604,crop
-2.2876989289254652,-0.8707678868089115,crop
-2.344581455108024,-0.7425326561161256,crop
-2.3980096539524105,-0.6017460331712181,crop
-2.465016809631369,-0.4441350002150343,crop
-2.507987362897502,-0.3123031342876245,crop
-2.5760731302906175,-0.1475160611274981,crop
-2.6324532447252675,-0.023357915793388487,crop
-2.662810490992645,0.11790423705791846,crop
-2.728129844805249,0.2779481697845308,crop
-2.788181970252988,0.4259880334074389,crop
-2.8232217091557787,0.5833390699682148,crop
-2.8608603942728914,0.7844374690515146,crop
-2.9282647697590765,0.9225232777273149,crop
-2.9473675573866496,1.085238954337452,crop
-3.0033155029174505,1.2716821891204804,crop
-3.0293267038759586,1.4129638878161837,crop
-3.040783863219718,1.5491368511582548,crop
-3.0678940651718056,1.7019320808579783,crop
-3.101586085894571,1.8491213795617023,crop
-3.123442870939548,1.9756840706809724,crop
-3.1677423367561954,2.141742140271332,crop
-3.161760559121225,2.320071853855757,crop
-3.200856915190306,2.4947100394737776,crop
-3.2153553439615132,2.655481689617326,crop
-3.2179927937551804,2.782992068607032,crop
-3.2316856014267565,2.953408140028361,crop
-3.2450536203359404,3.1180707808558035,crop
-3.2549609861044884,3.26493091203771,crop
-3.2520517706270606,3.42784268804638,crop
-3.2517916591225164,3.609069362936279,crop
-3.24421088612263,3.7434234446188848,crop
-3.2353307395397994,3.8694316321810254,crop
-3.261859999248723,4.084297372043117,crop
-3.237639880618705,4.2215741373077345,crop
-3.229126709655824,4.393795377264843,crop
-3.20038446306388,4.574192435860971,crop
-3.191848697634576,4.704778092315677,crop
-3.1906088169304154,4.916009043336172,crop
-3.1525069784760045,5.04733112096183,crop
-3.1403206771478294,5.2167949952548645,crop
-3.115219421755695,5.351027410200669,crop
-3.0784617062120376,5.523423143534116,crop
-3.0633394553254707,5.663096785422886,crop
-3.0193056765898243,5.873881238151093,crop
-2.981995077658796,6.003776195732368,crop
-2.9754152046921516,6.178618192423017,crop
-2.9289380630875463,6.320952487513469,crop
0.10698149818850448,-6.688726791920676,crop
0.134458273924341,-6.487275015911156,crop
0.11236111174234735,-6.308543159402941,crop
0.11835234499876672,-6.1387317313954535,crop
0.1287731255653229,-5.965770798364368,crop
0.13693760169390462,-5.830453491629794,crop
0.13149143643067657,-5.684842009800149,crop
0.11984205011697084,-5.512408866281375,crop
0.11360299522736876,-5.353419022146967,crop
0.10626053723856059,-5.218226410813473,crop
0.12152094137658724,-5.079436203017099,crop
0.09556737026523936,-4.9122701671642535,crop
0.08153494095198836,-4.738886832709958,crop
0.0492188369312863,-4.59152167087262,crop
0.05823464335453958,-4.429862198010649,crop
-0.0008456323603058397,-4.266122800985376,crop
-0.010911742850473208,-4.110191002796195,crop
-0.06652398051481741,-3.9631918771394306,crop
-0.11141135051972247,-3.81387694788841,crop
-0.14388431238720528,-3.665123841099975,crop
-0.19340582424102098,-3.531006234162345,crop
-0.25268969688406256,-3.3748031361434534,crop
-0.2814086487081408,-3.253880646390778,crop
-0.35495320293811033,-3.116843661332722,crop
-0.42548465520420503,-2.938693112500965,crop
-0.5102995826323053,-2.8149658557814217,crop
-0.5543150873785438,-2.6643544772394545,crop
-0.6579660839482595,-2.5254974617272348,crop
-0.6806561858560527,-2.411578406979011,crop
-0.7859125637835875,-2.2571955534480352,crop
-0.8448713821339968,-2.0834747127497115,crop
-0.9093091327516158,-1.986036640649215,crop
-0.9683472045649157,-1.7875432653091696,crop
-1.0627169265524419,-1.6689630731075624,crop
-1.1223294766604974,-1.5419280329152878,crop
-1.2159658177503894,-1.37277681115164,crop
-1.2632540630724884,-1.2596741801593039,crop
-1.3175076946758995,-1.1009217884156612,crop
-1.420606210603101,-0.9645107012418803,crop
-1.4854497695975133,-0.7870551238301315,crop
-1.550289260786578,-0.6691688215072098,crop
-1.581504004541948,-0.5586972355046553,crop
-1.6490113776402482,-0.396531074527723,crop
-1.7148384435729183,-0.23262533540596658,crop
-1.8119936063981448,-0.04884296370042569,crop
-1.8826691248116472,0.10454470574773737,crop
-1.9143745297615973,0.24526206265067346,crop
-1.9715926712524694,0.39833701544394456,crop
-2.030222411400514,0.5424909128077688,crop
-2.0815072690974956,0.7401775500597125,crop
-2.1084842587501136,0.8954181047421272,crop
-2.161255564731966,1.0532990528663886,crop
-2.1826626374744884,1.1804815185981905,crop
-2.2440935789313508,1.3283694374194353,crop
-2.2788446850579582,1.4876465863490465,crop
-2.2907373035501384,1.61563606198498,crop
-2.3346360012326883,1.764321011767339,crop
-2.369048729824395,1.9270113506276703,crop
-2.3782587187490054,2.0576969604307367,crop
-2.4115116241447594,2.2120763343121803,crop
-2.421299654169374,2.4069215300342526,crop
-2.433635504882852,2.5370096557293538,crop
-2.4413343121418696,2.708352904330396,crop
-2.4804165642102673,2.88451619966657,crop
-2.4943559667004735,3.033034676593709,crop
-2.488182770085885,3.1802229242294766,crop
-2.484297153738377,3.3697434628138554,crop
-2.493382468122487,3.5236065172389095,crop
-2.5167460869868945,3.704673763174312,crop
-2.517802060473829,3.8641441679394886,crop
-2.49625961319164,4.024160137264704,crop
-2.495468081190796,4.189159875438853,crop
-2.4783276048803176,4.338873368625161,crop
-2.471952275827219,4.465586875017695,crop
-2.449893697421969,4.626290038241517,crop
-2.4319656954161255,4.790042210441704,crop
-2.4159300048480583,4.983955421218481,crop
-2.3975337570724156,5.140103334719153,crop
-2.383223454171632,5.304897633004191,crop
-2.3324241108431982,5.477001936766569,crop
-2.294861354131182,5.640934570806299,crop
-2.261658941672558,5.824841980572212,crop
-2.245856792903303,5.962326990468838,crop
-2.2138633925641606,6.106053408347958,crop
0.883179317254585,-6.668198907720162,crop
0.8803236966892469,-6.508857736903502,crop
0.8789225149673201,-6.333625015357531,crop
0.8753051812212873,-6.180562649401215,crop
0.8909196208517325,-6.000724238242122,crop
0.8709177031866253,-5.813828962692794,crop
0.8739984365703175,-5.667584506589834,crop
0.8722410822770175,-5.515012038372168,crop
0.8739128295687748,-5.320130671647868,crop
0.8636596027951806,-5.150382397684906,crop
0.851048328772245,-4.976236986557802,crop
0.8411181530734697,-4.845508362780764,crop
0.850900387108998,-4.692544983675898,crop
0.8261683189284299,-4.541915801963432,crop
0.7813527950548038,-4.394327489025687,crop
0.7610420100682442,-4.216926847343783,crop
0.7432921463347317,-4.066251926654441,crop
0.6893311523755963,-3.927611974130745,crop
0.6665958738014619,-3.756384001401049,crop
0.6212462692115959,-3.571054361183007,crop
0.5826219412145845,-3.456383740189437,crop
0.5219857685564171,-3.3078015918023778,crop
0.4848716105235656,-3.1417753223606737,crop
0.4115398921169962,-3.0108608946908038,crop
0.376964361980702,-2.858180904764672,crop
0.26510189888628904,-2.696618509582618,crop
0.21143881642016066,-2.581575275007416,crop
0.138218415342863,-2.4143774425513893,crop
0.08183636655880693,-2.299398253338534,crop
0.037982743113051096,-2.1736867512361675,crop
-0.0596451166111875,-2.001243906317268,crop
-0.1375288665750513,-1.8203396214464878,crop
-0.20964065776377566,-1.6899206916778953,crop
-0.2681904940261099,-1.527759789557666,crop
-0.3368450776897593,-1.3854724319783234,crop
-0.4043684566723739,-1.2657506398840663,crop
-0.4928366204743368,-1.0855734728864883,crop
-0.5555639888207415,-0.9867222276235665,crop
-0.6297821407437554,-0.8450599826918985,crop
-0.6726002015279948,-0.7307458915917033,crop
-0.7467130329943745,-0.5639814975747317,crop
-0.8392746339826114,-0.42396466467813093,crop
-0.8926102474637019,-0.3076276742263992,crop
-0.9395509051802926,-0.13858292839259162,crop
-1.0261486561943411,0.02456109776758457,crop
-1.091820375752973,0.17169377126944957,crop
-1.152430306745742,0.32662957843044454,crop
-1.1988387081566705,0.5185636569774132,crop
-1.2812780024990658,0.6584065237950592,crop
-1.3162202117341102,0.8097001144050759,crop
-1.377235338305086,0.9493031935216543,crop
-1.3914979223774537,1.0895334912978623,crop
-1.4555703715349737,1.2368634097955002,crop
-1.4942178041724232,1.3989800813644537,crop
-1.5110005966990538,1.540943249473158,crop
-1.5354978914318291,1.680139134337117,crop
-1.5875139332687467,1.867920006395587,crop
-1.608619378056328,1.9974212486334375,crop
-1.6270875010957528,2.1569044311116476,crop
-1.661719719256273,2.3267255437289416,crop
-1.6884495453366193,2.4769606884355744,crop
-1.7117914398826355,2.629190607720953,crop
-1.7223241299174243,2.807703353443281,crop
-1.7416779678834544,2.940773106636807,crop
-1.756820102593144,3.105888498925208,crop
-1.7294558541417713,3.265931470456265,crop
-1.7583838234831402,3.396318051021418,crop
-1.7324591916129735,3.5369903805757312,crop
-1.7519052912259174,3.688927877286466,crop
-1.7398840378979643,3.8593022722726014,crop
-1.7610209961469914,3.9841900692766545,crop
-1.7293460475348508,4.102325522057105,crop
-1.7328727281991778,4.2611820946575,crop
-1.7308810833788675,4.395495724835636,crop
-1.7184854495755824,4.5707088962314595,crop
-1.692179393910613,4.747041272753916,crop
-1.6728449219760284,4.892358579760491,crop
-1.6594261460120103,5.030220981222571,crop
-1.6226069378417018,5.21739543353037,crop
-1.5891482386212292,5.381347236647046,crop
-1.5707607524077374,5.542596318813611,crop
-1.5176355387210352,5.727025341978629,crop
-1.4579649578841423,5.89359346181491,crop
1.6162289516297323,-6.67240164126437,crop
1.6210147260269259,-6.51319603112869,crop
1.6279424643114644,-6.371609626724386,crop
1.618033265568172,-6.199762770572581,crop
1.613851778347771,-6.065476337185458,crop
1.6262127074963657,-5.89946405910301,crop
1.6249391321452182,-5.734750039192789,crop
1.6204667929494172,-5.621479134546296,crop
1.6144071224110692,-5.423719653910277,crop
1.6235391241820358,-5.233883295544168,crop
1.622500468023396,-5.04248276241263,crop
1.612896365425121,-4.921913411424598,crop
1.6036928438046814,-4.7702582280474335,crop
1.567124510054064,-4.6108467132147375,crop
1.5629546331967386,-4.435026019678717,crop
1.5253230358754055,-4.248408720605593,crop
1.5009241080061115,-4.112713689334003,crop
1.4871333458730223,-3.9753424242328927,crop
1.4590468145478463,-3.824918614525157,crop
1.4229464484117824,-3.6607562855898736,crop
1.3613043041210315,-3.5168367292744596,crop
1.345169227740136,-3.37878502582784,crop
1.2786912197945957,-3.1960005615392726,crop
1.245217981058873,-3.046120077262026,crop
1.1680609558565087,-2.914285099744117,crop
1.1178562340612124,-2.7894582555304654,crop
1.0631874667884618,-2.6248386647391238,crop
1.0240884591163293,-2.5179665926407013,crop
0.9515794473107184,-2.376977671879768,crop
0.8687057082580076,-2.2224440161855066,crop
0.7955727524045009,-2.0581218058033466,crop
0.7389943832165602,-1.9240582731205347,crop
0.6581192249455685,-1.775750328478959,crop
0.5759866604512722,-1.601883889995407,crop
0.520044528272908,-1.4647123103133568,crop
0.4190304541362964,-1.29167309320626,crop
0.35387347865009083,-1.1581620795307783,crop
