X,Y,kind
-0.17718012943400563,-6.117105161068526,location_marker_a
-0.1766319861999157,6.133582125469642,location_marker_b
0.007898060013916908,-2.2055179928085593,weed
2.285461162505544,-3.237923318058277,weed
-0.3064202843324879,1.539345272583335,weed
-0.6050522978406696,0.6353269547492268,weed
-1.8199505835751175,0.991382244588555,weed
-2.8516607113591874,-1.7996306241802769,litter
-1.9544303447205023,-0.6937033970706215,litter
-3.4400352124201925,0.712849453505481,litter
0.9690510444208646,2.9960835464734514,litter
1.8455096763589909,-2.300506134992106,litter
-3.9269595378804993,-3.6147140293810534,crop
-3.94957992780982,-3.4228499556200154,crop
-3.9552766124483405,-3.2923508156230143,crop
-3.9357356774465804,-3.1067340654667124,crop
-3.940880119046249,-2.9546112421844115,crop
-3.955367633167185,-2.74749798867793,crop
-3.932134503152857,-2.5975999355524833,crop
-3.9276258921005964,-2.465679228858874,crop
-3.9424694530084756,-2.287020823574168,crop
-3.9397258366098216,-2.101315373166014,crop
-3.946093311691134,-1.819907710565693,crop
-3.937352633575553,-1.6713235028553477,crop
-3.9396387081752975,-1.5351559570479647,crop
-3.9319788407158236,-1.3196458175453774,crop
-3.916739240893589,-1.1712301279332344,crop
-3.9454797568144886,-1.0552352464084336,crop
-3.9214875114831935,-0.8892867063724524,crop
-3.9182750722735626,-0.7616641372569976,crop
-3.9544020900240597,-0.6277070899226663,crop
-3.929257533049927,-0.4775501143475479,crop
-3.929476798386837,-0.10468399011013231,crop
-3.922702293120751,0.056919995495387496,crop
-3.9347293536425396,0.2184897714783366,crop
-3.929674275783733,0.3722101345992378,crop
-3.932864755697709,0.5203583624090115,crop
-3.9360072583930688,0.6788041870654306,crop
-3.9503662278329097,0.8242854036125292,crop
-3.9261766859451455,0.9874451325994359,crop
-3.920298704408222,1.1589070253302138,crop
-3.94946654671296,1.301972418538795,crop
-3.955556109384702,1.4536900613071488,crop
-3.93344491671146,1.5906654946307264,crop
-3.9418356184969356,1.7218830268009049,crop
-3.9241128155798113,1.9006027128744967,crop
-3.952485701505092,2.0392053905123997,crop
-3.940306439068913,2.2157939109509432,crop
-3.9420117172727798,2.3470721858173085,crop
-3.9238990954131028,2.5247660503587963,crop
-3.9395244239902567,2.681809704271678,crop
-3.9190134702754915,2.8274289599380116,crop
-3.9271278262471143,2.983106601660172,crop
-3.9549445797160807,3.1427566161114657,crop
-3.9456851566568973,3.283917657718862,crop
-3.951060702748956,3.4477967182236138,crop
-3.9306412177833674,3.6221658898741373,crop
-3.183503495897519,-3.6091169012794615,crop
-3.1791961580400003,-3.4361362078729583,crop
-3.196438470149725,-3.2905497871496197,crop
-3.1794832839628393,-3.1093444826663217,crop
-3.1887517650542323,-2.9606344202009374,crop
-3.1855345500428665,-2.7878953012178584,crop
-3.2020869485049444,-2.60697612524953,crop
-3.1723786451186786,-2.4708346915123323,crop
-3.191815303130583,-2.28742738466043,crop
-3.1843529567732043,-2.1541703586546825,crop
-3.1924610957495325,-1.9774445756540757,crop
-3.1797308162436875,-1.8402487154684004,crop
-3.190174811604731,-1.6705704308384046,crop
-3.1724508970619687,-1.5110174587875356,crop
-3.174782353071438,-1.3582769932912588,crop
-3.1945115597916396,-1.2145755662622262,crop
-3.1865379878526783,-1.0547755183311585,crop
-3.1946284199924646,-0.8893815700893405,crop
-3.1817296946662155,-0.7680858727213927,crop
-3.200259650862064,-0.6013077421754726,crop
-3.2051143819107937,-0.41206076739479924,crop
-3.1851895906406575,-0.24070526568483175,crop
-3.1938004118312304,-0.052299998588022714,crop
-3.1927567688033394,0.09149335356780096,crop
-3.195478749731724,0.23685983329967442,crop
-3.1932612700713596,0.43653514550532024,crop
-3.169872329345619,1.1960230696721112,crop
-3.183240600910631,1.3560775525789934,crop
-3.169759728779073,1.5435019307337863,crop
-3.1998877029950097,1.7120932412028325,crop
-3.1722266721408308,1.864832814152255,crop
-3.2024677836560027,2.026249126263614,crop
-3.1841821067136773,2.181461619365886,crop
-3.1837320729602228,2.313961557357199,crop
-3.194332326418337,2.509199550427303,crop
-3.180564564636533,2.660854870338954,crop
-3.178152229810283,2.857147054905497,crop
-3.186018854630408,3.0415103120970968,crop
-3.2033886226812416,3.1621109369583125,crop
-3.1671997794283735,3.298480564073111,crop
-3.2014202801626186,3.463729424192326,crop
-3.166884582750425,3.6385798531187548,crop
-2.4272307020769706,-3.6037905437499953,crop
-2.443136205058236,-3.4525974672800053,crop
-2.423420856840716,-3.2928326165747057,crop
-2.4385866349029404,-3.0759065821274154,crop
-2.450946950588704,-2.9413703716547577,crop
-2.4322498382323197,-2.764047677971644,crop
-2.4279675573506267,-2.5846440950547174,crop
-2.4535949088614855,-2.414643465847927,crop
-2.4379096342287103,-2.2593088056896677,crop
-2.438774865484349,-2.112520986287916,crop
-2.4490505744513578,-1.9701100108552307,crop
-2.4498734351951486,-1.778227164525782,crop
-2.4224153099152113,-1.6034661455198755,crop
-2.42745414107656,-1.4341747931434792,crop
-2.4255950563717397,-1.2709738073012458,crop
-2.445477552647644,-1.1169122582779167,crop
-2.430935308393724,-0.9149884128681985,crop
-2.4383469256687484,-0.7734420192385835,crop
-2.4445937274850484,-0.6303805206036427,crop
-2.445211068419215,-0.4732181281508644,crop
-2.4256354255846366,-0.3288453255824556,crop
-2.4509152975672714,-0.14664905478566992,crop
-2.4397378320056924,-0.00384957906474849,crop
-2.4244849308372074,0.15783991492223082,crop
-2.41901153164525,0.3332013479295214,crop
-2.4424989625757014,1.47379111155633,crop
